userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
93ac4c23963217b6b9d03af182869942d3d7be8fe1badbf023c42b1d00a6ae62,Non-Logged,2,"1e1b3876-eac3-4aab-aac9-6e9eea85d449, fde3a616-890b-4e5b-89dc-7073a5b8b471","1659017568754, 1660302711181","8, 12","10000, 20000","14.94, 25.72","1, 1","1659017568754, 1660302711181"
b9bc5d442df2835b28f00bae3172208cd79a9087d6d533ed7d6c26f9b719df80,Non-Logged,2,"ae6ab95e-0c43-4be4-8748-3eef5711fd10, 9f035e34-b7b8-4817-8d65-9b3f681eebc4","1657646922034, 1657648959203","1, 0","40000, 100893","47.93, 82.89","1, 1","1657646922034, 1657648959203"
a92d389166ba9822afac1efb8c863cd8b007851aee77d7603cb4d7f2855a8469,Non-Logged,2,"941760ad-b88d-44c4-95ff-4f9c6b7adbbd, 253339a1-92b6-44d1-8fa2-59236c5251b1","1657282062043, 1657284244718","1, 0","120000, 70000","48.86, 64.04","1, 1","1657282062043, 1657284244718"
e3ce7a9e8151f591d60e1d0175ac6601458faab325ec3aee96a7b295f1018b37,Non-Logged,2,"d2593c3d-2347-40d9-948c-b6065e8459a9, 4b3b45d3-d5d1-41be-8f01-cdc445a499d2","1656734307704, 1657545062924","78, 83","120350, 120000","55.38, 37.92","1, 1","1656734307704, 1657545062924"
13d7b0607f2b7b5181c2e4a9e0548873bf6475bb9dd4fda4b7c5f8072be62544,Non-Logged,2,"6083f1ff-92b9-4781-a90d-301c854e9fcd, 187309a2-94ff-4f6e-a471-02edb15beefa","1658175396561, 1658175785115","1, 9","212681, 360000","61.39, 44.02","1, 1","1658175396561, 1658175785115"
a640ebc65dfabf670b0d02af49e5048992c950177f5b4e164acd47d9098db661,Non-Logged,2,"d7ec818e-d77d-498a-933b-dde04121cd54, fd3cef8e-7a96-4c4e-a76f-983b7de8931f","1657358368715, 1657361818072","0, 0","55857, 120000","71.75, 16.59","1, 1","1657358368715, 1657361818072"
6c6670f547e524b608bde03dbb0cc66983a92d8fab5d7315e290dddbbed14e37,Non-Logged,2,"75b9518c-2804-4f2c-87a6-aef6f27cb6f1, f9fbfadb-683f-4535-8ca6-f947e9a55bc3","1660174638511, 1660181581738","1, 0","23262, 30000","15.59, 9.76","1, 1","1660174638511, 1660181581738"
ea8e455848a291da9ae8660a8da273dc3817d625c10dc60eb9c2b7eed6219915,Non-Logged,2,"3acbce09-2b70-4037-8838-6cfb99017ff5, 6a54a58f-e450-43fe-9c1a-594f288ec8b9","1657991447307, 1657991678281","0, 0","5288, 13039","8.46, 48.05","1, 1","1657991447307, 1657991678281"
f9270c4a17b962c174311f002ac5fd3cbe567e49e0bfb11dc06bc3724691ab31,Non-Logged,2,"50028008-aa11-4519-9d75-452c84dd27fb, b69a6720-9b15-4282-982b-7d2803aad9a0","1658798932046, 1659971192529","0, 1","20000, 88574","28.7, 71.73","1, 1","1658798932046, 1659971192529"
4357319266da1eaf7eb573a21e8c945868ecd3bf506cef2ccb02b2bdb3c46502,Logged,2,"0f08a972-e565-4976-8439-a909e056a363, 15281e10-e6bc-48bc-9b1b-94402f83699b","1658158456866, 1659281201760","1, 22","10332, 80000","37.45, 60.99","1, 1","1658158456866, 1659281201760"
9f814d908a1a201b63fcd713ad3b866cbb5af38ac7a6f341659bebb2e40d15a4,Non-Logged,2,"511a7485-a456-45aa-be26-c8db9240a76c, 9b7249aa-ec08-48c5-9b94-b86836fdd20b","1659442711809, 1659442936080","0, 0","102893, 20215","30.04, 21.89","1, 1","1659442711809, 1659442936080"
ddc5a0c81066686d253d25e1e0401db8f7faef8f9bbefc62de8bbec71996c205,Non-Logged,2,"c1c40644-b37a-41d8-94cf-f22745406ca4, fd398193-7cc1-4c57-9d54-c3682c4a5068","1658688112501, 1658688390012","24, 56","150000, 250000","69.89, 70.52","1, 1","1658688112501, 1658688390012"
8045e70625de74af155d1aa86b97199ee01bafd17f1bb00df7930feed5d83d54,Non-Logged,2,"304a52e8-177f-424b-8177-c1f13459cf16, 92af8eeb-94b8-427c-be61-e16398100e63","1657204934609, 1657299780829","0, 1","120000, 310000","87.41, 90.06","1, 1","1657204934609, 1657299780829"
94c61be0b1f4c18e3f0328cc729481bc01c89c1d0792263d93c10a6123351c28,Non-Logged,2,"83d50066-7eca-4dcf-a60d-d0e3b8c4956b, 17aef121-c8f6-48b1-a8bb-3f44b659b7f6","1659547412779, 1659547535927","1, 3","122259, 180640","20.26, 48.04","1, 1","1659547412779, 1659547535927"
bc380f715069adb3e1f3adc5bdfb711a3b75abdfd4df75eb14eabd5643534e7b,Non-Logged,2,"f1954f62-e686-41f9-b0c4-1fd7afbf4352, 270e7623-64dd-4264-bc3a-04d45188bbf1","1658232598004, 1658232738906","22, 0","30000, 10000","34.09, 8.26","1, 1","1658232598004, 1658232738906"
5995b0a284b3e92df7fa3f180d5079c354d06d281d6d27d99841d3f64160b746,Non-Logged,2,"ff6f6c33-3604-494b-b75f-199db6674d3d, ae6ab95e-0c43-4be4-8748-3eef5711fd10","1657663731220, 1660001152991","0, 1","50000, 85671","27.28, 46.69","1, 1","1657663731220, 1660001152991"
ff499daf298f6448affb173f2f2b316a03d31b8863e4c1a4e91900611e65ccb9,Non-Logged,2,"b0f9ec75-0c7e-41a3-bde6-50ac84c8a3c5, 26e8fdb3-1419-4157-8ce1-0f8de99e556a","1657818576017, 1659300132807","4, 5","10388, 24697","11.67, 15.05","1, 1","1657818576017, 1659300132807"
017ab1c30e795882c93ebca8493fa40cc6ea2708c77daecaa33449aac7c69985,Non-Logged,2,"7837d624-3abd-426b-945c-fe90f26e94de, 1cf2da2d-cd6c-475b-b6ab-47236dac60ee","1659321810005, 1659583574767","0, 0","60000, 67288","29.58, 47.75","1, 1","1659321810005, 1659583574767"
399fe2fef05a90fcedc7294a7e5ccd4bd50f711b5a34adf9242b180e89b7ef1f,Non-Logged,2,"780646dd-ed2e-465c-a674-83a3ef82d019, 385fd63f-8e35-4da4-9cc4-e9938c2d0138","1657137013261, 1658437225313","1, 1","66315, 50000","38.62, 11.43","1, 1","1657137013261, 1658437225313"
7e1bd13ad0398d8b177c5c87c08d17fce47f67f8547f4e53a645519be38785b4,Non-Logged,2,"aaa67a94-4be6-4ddb-ba01-991eea34689a, 9f7ffe3a-4b6b-4e6d-9a4b-a613c8e50ebb","1656752293925, 1656752308551","1, 1","100000, 80000","57.9, 45.54","1, 1","1656752293925, 1656752308551"
1441b4b257d6ec4860779f4965f8b9bd11287994ecf9cc2926b769530c93b22b,Non-Logged,3,"c51998be-a712-45f1-9959-9ab08a241ca0, d3dba9f5-519d-4bc9-93ea-1e5ac1442cf8, 0e3b1d96-0b1f-4314-b740-63634d940899","1659724365669, 1659724437106, 1659724496074","3, 12, 3","11463, 23789, 10000","53.45, 15.97, 18.57","1, 1, 1","1659724365669, 1659724437106, 1659724496074"
3e15a469ee6d397b8cd9ebf517b811d4bb1dc1aea59f35c9aac549bc4433d842,Non-Logged,3,"esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/sc/santa-catarina/eleicoes/2018/apuracao-zona-eleitoral-presidente/blumenau/1-turno/, 1c27cf97-b20c-4e40-b1f1-288b721517b3, 0baa8cd7-1eef-4960-aeb4-4128e58efba3","1658765391292, 1658765492248, 1658777648006","22, 16, 1","74379, 80000, 10781","43.49, 34.14, 46.69","1, 1, 1","1658765391292, 1658765492248, 1658777648006"
5f34260f5a3ee0671f14be1ba2f928a1fe47678ab3378dc6ac461fae418145f6,Non-Logged,3,"f6e13160-afcf-46c5-a381-28ffdac75026, b3cacb55-9bdb-47a8-a1c2-665a51ed6b4a, 9f809f47-af06-45ac-a92d-246187f44d61","1657235953824, 1658146669741, 1658146680467","0, 0, 0","60000, 5459, 17209","21.99, 3.01, 55.53","1, 1, 1","1657235953824, 1658146669741, 1658146680467"
546de2643251b458de36b5fdf3aa6ca801e0941db637cb7a813270693c150934,Non-Logged,3,"149a9ce0-7eaa-4969-ba79-43ce738446a1, 4b8cbb3f-428d-423d-ab0a-84a293fe162f, f68b1c8f-1a0b-4743-9e7c-417c1103863c","1658601697669, 1658612648421, 1658708381557","0, 0, 0","166422, 36778, 24849","52.61, 22.95, 6.36","1, 1, 1","1658601697669, 1658612648421, 1658708381557"
250e0bccc791e71ba9e81482dd4f8b9400c9d0850d2c3c24d8fcb8fe1340630d,Non-Logged,3,"4c06c0a0-cff5-4419-8cd1-d5a944d9d345, 9a4b3367-561e-485b-a19c-3afdbf00dcbd, 283aa6ff-2bc9-4dcc-a7f0-5141462dfdd0","1657572063162, 1658100576741, 1658100690916","50, 45, 13","130000, 80133, 20337","83.09, 75.82, 34.8","1, 1, 1","1657572063162, 1658100576741, 1658100690916"
2c83c3470872ef9dbcf6553d20efebd599c98dcb09c58fb13caeb9805f3df338,Non-Logged,3,"0b8952e7-a47a-4db7-91cf-3f61a1be320f, 4d70764f-095b-4ee8-85d4-e5ac9e95d303, 897bae68-6a21-4c49-a700-4f25e4b6e30b","1657190831735, 1657191206217, 1657191284549","0, 0, 0","20000, 30000, 31798","14.31, 25.21, 32.08","1, 1, 1","1657190831735, 1657191206217, 1657191284549"
7510a101807a6ab7da5ba0cd145512777a7a1d0adbc28b426cbb2d88f133966a,Non-Logged,3,"c007289b-96cb-4420-a31c-b9db85fe8db8, 336cf471-1103-4f12-a973-a489c1721c5a, fbf3005b-f178-4e8e-8839-42c036804002","1656806619097, 1656806688637, 1658366061255","28, 65, 11","46860, 110000, 30000","38.32, 55.77, 29.77","1, 1, 1","1656806619097, 1656806688637, 1658366061255"
69573881192a3aa397a665a21bd71cb374692f18851bf352499fe6aebbadb817,Non-Logged,3,"585ae1d6-cf27-4fd5-84fe-45066b791332, 2edcd5e9-5909-4bf3-be2b-84d7dc4e9d03, 399e80b1-b08b-4ed6-95f2-c6c92fa40bb2","1657229686294, 1657229754479, 1658258899871","1, 0, 0","25999, 30995, 48809","11.06, 62.86, 56.91","1, 1, 1","1657229686294, 1657229754479, 1658258899871"
ea86c902bed3150c4b34e5f6a128a9c1da083712a9de1294a1a6fd32b68fe316,Non-Logged,3,"966c68ca-9c22-44b4-b9d4-38aea0ea069c, d10de248-95db-49cd-ae56-9aa3cd54faa7, 99b2681f-afd2-4554-9a72-8a3febe1e39f","1656730970735, 1658424641454, 1658958987702","12, 27, 30","37798, 142202, 188969","30.66, 51.38, 51.04","1, 1, 1","1656730970735, 1658424641454, 1658958987702"
12a7bf90bec59dc55b90f5e14871f2e8810c48fec165c458ef652513626acea6,Non-Logged,3,"df5d45f4-5d75-4f49-90ea-c71e6e56ded8, 6d1fb6ec-22da-447f-ba31-71743ec17aac, 38f206b8-17eb-4f60-8a20-27e808061ef5","1658075122571, 1659612810556, 1659720467516","39, 13, 39","128727, 20526, 137880","61.6, 40.6, 49.44","1, 1, 1","1658075122571, 1659612810556, 1659720467516"
34568880d3ea8b3be69e7d3c3674f5dbbb0d7b6b15cc3714fd1268cf2db01b8e,Logged,3,"82d5ad79-433e-42af-b8d7-9d56ab3a9033, 89fa73f0-4341-4de4-bb2a-e429ef96bd43, 54cb252a-78b5-463d-b31f-f54f63d85a29","1657573497154, 1657573632999, 1657573697202","7, 1, 13","54253, 10000, 56711","33.26, 14.97, 38.51","1, 1, 1","1657573497154, 1657573632999, 1657573697202"
fcc0af096f00061d9fb0e125815dd462d7bb9473115e104266a7b18ec90364b7,Logged,3,"7fcf82cf-6a19-4e1f-a054-d5356546bf31, 66a9efac-fd43-4fd1-9824-c404b08efa5d, 08a14cc3-ca3a-4f4a-ac12-6c21dc50c432","1658412795151, 1659359480664, 1659359738553","1, 2, 0","104373, 115994, 42405","39.54, 29.97, 29.46","1, 1, 1","1658412795151, 1659359480664, 1659359738553"
ab1444f0c0e585bdc62685c454752206247d10f191040045e81e322365ee458b,Non-Logged,3,"da06dc6b-5f61-45c7-af19-51f03b4abd92, cc3baddb-6223-4db9-86f6-7caa76e18695, ce7f19f6-2aac-4df6-81a1-610db0d6ac83","1659812465283, 1659822811690, 1659894208359","15, 21, 10","37323, 45484, 81168","21.14, 34.93, 15.71","1, 1, 1","1659812465283, 1659822811690, 1659894208359"
8774d22c12c38c3f3c6b13869dda6afb9077ea6f7fe9edb2f69f77b044fbfe56,Logged,3,"1f2b9c2f-a2d2-4192-b009-09065da8ec23, 21532265-cfd0-4301-a58d-dd615d0189d6, 19ad075f-bc59-47aa-95e4-80c500de3814","1659998080288, 1659998689413, 1660323724149","57, 0, 1","580095, 88417, 149566","94.28, 87.88, 72.4","1, 1, 1","1659998080288, 1659998689413, 1660323724149"
25e0876f6a8008b9d5f656790b23dc33f162112420053c5bfa459eea484b5d95,Non-Logged,3,"274c3298-75f0-427f-90c1-728bbbc0ddf2, d03d0540-58d2-4052-b61b-7064d7ffe2a6, efb25d13-9212-42b2-87a2-a67e896bb768","1657078874659, 1657829011353, 1658197482008","8, 7, 18","26571, 10000, 30110","32.82, 29.89, 39.3","1, 1, 1","1657078874659, 1657829011353, 1658197482008"
65977651f3aaa72cc2fa7f7340bbe220b3548047c9db3960cc96e2fb810f4750,Non-Logged,3,"8fabecd2-e852-4e49-8bf8-5741ab8b7461, 40f61e5e-fd0e-494c-806d-eddefd3fb6f2, 9c80a120-b8d4-4367-b267-78d172bf2680","1656815120937, 1656815174688, 1656898291297","3, 0, 0","52245, 90000, 65523","37.71, 45.14, 17.0","1, 1, 1","1656815120937, 1656815174688, 1656898291297"
bfd79561d2e738c8a81e930093ae933dc10b277bfb7ee2d233175c7738d50134,Non-Logged,3,"08ec5a9c-a007-40e1-8247-1e2c24ff3dd3, 694a18bc-b2be-4ccd-8e8e-10637e2cc548, a546d8d1-d309-47bf-9bde-0abc4c70c90a","1659558706436, 1659662203148, 1659844526967","15, 0, 0","70893, 9858, 10819","11.5, 12.71, 10.58","1, 1, 1","1659558706436, 1659662203148, 1659844526967"
411ff90d08b03429144679a4f7bc557521687eb72711890566b4a5431e03ba32,Logged,3,"9c8465e1-65d5-44d6-817e-a8657d38fd32, 8818cf08-c6ec-4b49-8399-c3e9b4e31a07, 42fb9402-672d-4768-8d2f-03ea257150a0","1657027949641, 1657032799184, 1657229031813","0, 1, 12","60000, 148682, 34287","61.74, 63.8, 48.72","1, 1, 1","1657027949641, 1657032799184, 1657229031813"
6ced0ecb33169562dad57e63420680ee0901332360a2e80a0becd21743047923,Logged,3,"18e42f24-7579-439e-ac2b-37bae37673d6, ff26f5dd-71d1-4364-940b-8647e048a209, 3a54bc78-a1f6-4a3c-a1f8-d541597eb6a0","1657046629754, 1657236014866, 1659059567066","2, 2, 0","96461, 76747, 40000","81.43, 23.25, 39.81","1, 1, 1","1657046629754, 1657236014866, 1659059567066"
5f137e94f7d2f3c8b5e0ece1443a6e6633d689b42e4bfbeedef510687657ca05,Non-Logged,3,"3535c0e9-892f-4235-83be-40367ffa75e8, c48c4f8d-b3c7-4d3f-82c4-84091bd4e401, a0ab4c29-3560-4873-9355-a14d7122b5f0","1657273221213, 1657273231903, 1657273253009","19, 4, 103","20000, 5629, 72953","60.52, 8.25, 93.3","1, 1, 1","1657273221213, 1657273231903, 1657273253009"
948a8ea299420f45c97c3e7491c152219c166e49471742031361d971eb6d0e84,Non-Logged,3,"b954a1b6-d613-4012-8bb5-d60ffb9e94e6, 8f9bd1aa-ee7a-4e65-9ec5-aec99d34619c, c423ec51-6d26-4039-bc99-8311ae6409f1","1658109320309, 1658542817669, 1658542910018","71, 13, 108","180000, 89287, 290000","100.0, 48.58, 100.0","1, 1, 1","1658109320309, 1658542817669, 1658542910018"
f57591f9b4cc037b4adcc9d0202779ad8b5a892d71174020905c58b5575e3326,Logged,3,"8d972588-cd1e-41d5-a0d5-fde63087d418, 6c942d77-b39c-46b2-ba47-96e1a11e5922, 68b92497-aa2f-4047-a133-6a534f0d5cb6","1658819573185, 1658936383991, 1660142063469","1, 0, 0","70000, 27598, 13015","30.62, 26.91, 11.45","1, 1, 1","1658819573185, 1658936383991, 1660142063469"
ed7b629b208942c38b00fdc3290db991589804b9b07970b1117c7505e043c14c,Non-Logged,3,"4ccb6ed7-d196-4284-94d6-fb3dc8a53d61, 9a9a251c-75db-4e95-a4dc-e4d537ef102f, 94883a89-f883-48f2-8bc0-00d785e624c9","1659888966689, 1659889441405, 1659889714167","2, 0, 0","130000, 18602, 21027","42.99, 31.72, 17.8","1, 1, 1","1659888966689, 1659889441405, 1659889714167"
bc4d2bf3197bd54541ca5252a695ed1f37b08ddc72557ba287155e806f71756b,Non-Logged,3,"a8f0cda0-6c9c-45f6-b72a-3c20ba9624ea, 9e1b4571-e55d-4a26-8c5a-1ddd6ecf53ba, 7d1c9ed4-21b2-4e61-aa5f-d38210f04d27","1656858210835, 1657506935265, 1657507033028","6, 15, 7","10028, 40000, 29367","41.19, 26.01, 40.86","1, 1, 1","1656858210835, 1657506935265, 1657507033028"
701a5d19eb478546d95d5be73713b68fc54f6915c58c31ab858e062b26ba03f0,Non-Logged,3,"05f252aa-7671-40be-9fee-a45d62ada7b5, bf6a29a8-a527-4bf3-b082-5e79baaf6bc8, ecd69769-a527-469f-94c0-2797e17caa23","1659390206105, 1659390577443, 1659391377804","8, 2, 0","40000, 20000, 20000","23.8, 7.23, 6.8","1, 1, 1","1659390206105, 1659390577443, 1659391377804"
40d020673c25214f73fa4f785bcbe27a4a0532ce899f832745c9b6ac44833107,Non-Logged,3,"3be88ad0-52ba-4cc9-b061-5ecebb90fca2, f00301ea-a6ff-437d-b83d-f18cc5d1a314, 6867c681-1abc-43ae-97aa-7015ea14b226","1656698264032, 1657902349894, 1659559649178","0, 1, 1","49608, 114793, 181808","48.47, 62.26, 72.96","1, 1, 1","1656698264032, 1657902349894, 1659559649178"
340a251de83907278f1a815a2d4e0cdad1a56dab2450df8cfa88097998af6018,Non-Logged,3,"49ce057e-6ff5-4c1e-b9b0-472c2c7f9eba, a003b614-50a2-46ef-a7b5-2d11f7838ab0, 9acbe488-227c-4bb1-b483-cd81afa5c2b3","1659026404881, 1659445684353, 1660306335866","5, 1, 5","87923, 20000, 20000","28.73, 23.38, 53.88","1, 1, 1","1659026404881, 1659445684353, 1660306335866"
90c24f5b1435f895ed7a6b78101520bae23d384295194984cddb18f0dc1352c1,Non-Logged,3,"47646f0e-653a-45bb-95b0-b7804b1e4531, 7541b0d6-22cc-41c2-b6e1-06e85ea25635, 897247f6-4cdb-4f55-9a1a-051ee56e9ac9","1659967574181, 1659970061102, 1660047427920","0, 0, 0","160000, 77408, 40130","91.31, 84.32, 50.34","1, 1, 1","1659967574181, 1659970061102, 1660047427920"
